,date_block_num,branch_id,item_id,item_feature_id,item_price,item_cnt_month,month,year
84,0,2,35,3,500.0,692.0,1,2022
85,0,2,36,1,512.0,691.0,1,2022
86,0,2,37,1,1204.0,635.0,1,2022
87,0,2,38,1,972.0,713.0,1,2022
88,0,2,39,3,377.0,670.0,1,2022
89,0,2,40,2,127.0,743.0,1,2022
90,0,2,41,4,443.0,680.0,1,2022
91,0,2,42,3,1225.0,674.0,1,2022
92,0,2,43,1,298.0,699.0,1,2022
93,0,2,44,1,1188.0,765.0,1,2022
94,0,2,45,1,696.0,629.0,1,2022
95,0,2,46,4,825.0,726.0,1,2022
96,0,2,47,1,1378.0,713.0,1,2022
97,0,2,48,1,769.0,720.0,1,2022
98,0,2,49,4,380.0,698.0,1,2022
99,0,2,50,1,1121.0,709.0,1,2022
100,0,3,1,1,500.0,490.0,1,2022
101,0,3,2,1,395.0,511.0,1,2022
102,0,3,3,1,1401.0,477.0,1,2022
103,0,3,4,4,509.0,559.0,1,2022
104,0,3,5,3,560.0,513.0,1,2022
105,0,3,6,2,292.0,517.0,1,2022
106,0,3,7,4,1255.0,515.0,1,2022
107,0,3,8,1,400.0,497.0,1,2022
108,0,3,9,3,464.0,471.0,1,2022
109,0,3,10,2,570.0,533.0,1,2022
110,0,3,11,3,728.0,449.0,1,2022
111,0,3,12,2,417.0,511.0,1,2022
112,0,3,13,1,648.0,498.0,1,2022
113,0,3,14,1,854.0,471.0,1,2022
114,0,3,15,2,700.0,451.0,1,2022
115,0,3,16,3,637.0,471.0,1,2022
116,0,3,17,1,100.0,562.0,1,2022
117,0,3,18,4,379.0,482.0,1,2022
118,0,3,19,1,583.0,519.0,1,2022
119,0,3,20,1,341.0,512.0,1,2022
120,0,3,21,1,571.0,508.0,1,2022
121,0,3,22,1,625.0,557.0,1,2022
122,0,3,23,4,663.0,521.0,1,2022
123,0,3,24,3,1280.0,479.0,1,2022
124,0,3,25,2,1240.0,516.0,1,2022
125,0,3,26,3,485.0,468.0,1,2022
126,0,3,27,3,442.0,497.0,1,2022
127,0,3,28,1,838.0,536.0,1,2022
128,0,3,29,2,1459.0,510.0,1,2022
129,0,3,30,4,759.0,609.0,1,2022
130,0,3,31,2,200.0,491.0,1,2022
131,0,3,32,3,1121.0,494.0,1,2022
132,0,3,33,2,992.0,439.0,1,2022
133,0,3,34,1,838.0,487.0,1,2022
134,0,3,35,3,500.0,461.0,1,2022
135,0,3,36,1,512.0,475.0,1,2022
136,0,3,37,1,1204.0,510.0,1,2022
137,0,3,38,1,972.0,474.0,1,2022
138,0,3,39,3,377.0,527.0,1,2022
139,0,3,40,2,127.0,560.0,1,2022
140,0,3,41,4,443.0,501.0,1,2022
141,0,3,42,3,1225.0,496.0,1,2022
142,0,3,43,1,298.0,486.0,1,2022
143,0,3,44,1,1188.0,428.0,1,2022
144,0,3,45,1,696.0,523.0,1,2022
145,0,3,46,4,825.0,545.0,1,2022
146,0,3,47,1,1378.0,521.0,1,2022
147,0,3,48,1,769.0,501.0,1,2022
148,0,3,49,4,380.0,563.0,1,2022
149,0,3,50,1,1121.0,523.0,1,2022
150,0,4,1,1,500.0,334.0,1,2022
151,0,4,2,1,395.0,302.0,1,2022
152,0,4,3,1,1401.0,352.0,1,2022
153,0,4,4,4,509.0,340.0,1,2022
154,0,4,5,3,560.0,357.0,1,2022
155,0,4,6,2,292.0,328.0,1,2022
156,0,4,7,4,1255.0,326.0,1,2022
157,0,4,8,1,400.0,391.0,1,2022
158,0,4,9,3,464.0,334.0,1,2022
159,0,4,10,2,570.0,338.0,1,2022
160,0,4,11,3,728.0,309.0,1,2022
161,0,4,12,2,417.0,331.0,1,2022
162,0,4,13,1,648.0,384.0,1,2022
163,0,4,14,1,854.0,308.0,1,2022
164,0,4,15,2,700.0,337.0,1,2022
165,0,4,16,3,637.0,385.0,1,2022
166,0,4,17,1,100.0,306.0,1,2022
167,0,4,18,4,379.0,331.0,1,2022
168,0,4,19,1,583.0,310.0,1,2022
169,0,4,20,1,341.0,319.0,1,2022
170,0,4,21,1,571.0,355.0,1,2022
171,0,4,22,1,625.0,347.0,1,2022
172,0,4,23,4,663.0,318.0,1,2022
173,0,4,24,3,1280.0,319.0,1,2022
174,0,4,25,2,1240.0,361.0,1,2022
175,0,4,26,3,485.0,330.0,1,2022
176,0,4,27,3,442.0,334.0,1,2022
177,0,4,28,1,838.0,322.0,1,2022
178,0,4,29,2,1459.0,304.0,1,2022
179,0,4,30,4,759.0,343.0,1,2022
180,0,4,31,2,200.0,323.0,1,2022
181,0,4,32,3,1121.0,326.0,1,2022
182,0,4,33,2,992.0,321.0,1,2022
183,0,4,34,1,838.0,333.0,1,2022
184,0,4,35,3,500.0,328.0,1,2022
185,0,4,36,1,512.0,340.0,1,2022
186,0,4,37,1,1204.0,317.0,1,2022
187,0,4,38,1,972.0,339.0,1,2022
188,0,4,39,3,377.0,322.0,1,2022
189,0,4,40,2,127.0,337.0,1,2022
190,0,4,41,4,443.0,328.0,1,2022
191,0,4,42,3,1225.0,353.0,1,2022
192,0,4,43,1,298.0,348.0,1,2022
193,0,4,44,1,1188.0,366.0,1,2022
194,0,4,45,1,696.0,333.0,1,2022
195,0,4,46,4,825.0,289.0,1,2022
196,0,4,47,1,1378.0,312.0,1,2022
197,0,4,48,1,769.0,341.0,1,2022
198,0,4,49,4,380.0,315.0,1,2022
199,0,4,50,1,1121.0,346.0,1,2022
200,0,5,1,1,500.0,456.0,1,2022
201,0,5,2,1,395.0,446.0,1,2022
202,0,5,3,1,1401.0,442.0,1,2022
203,0,5,4,4,509.0,456.0,1,2022
204,0,5,5,3,560.0,431.0,1,2022
205,0,5,6,2,292.0,409.0,1,2022
206,0,5,7,4,1255.0,446.0,1,2022
207,0,5,8,1,400.0,415.0,1,2022
208,0,5,9,3,464.0,457.0,1,2022
209,0,5,10,2,570.0,441.0,1,2022
210,0,5,11,3,728.0,427.0,1,2022
211,0,5,12,2,417.0,473.0,1,2022
212,0,5,13,1,648.0,460.0,1,2022
213,0,5,14,1,854.0,424.0,1,2022
214,0,5,15,2,700.0,448.0,1,2022
215,0,5,16,3,637.0,431.0,1,2022
216,0,5,17,1,100.0,452.0,1,2022
217,0,5,18,4,379.0,438.0,1,2022
218,0,5,19,1,583.0,473.0,1,2022
219,0,5,20,1,341.0,472.0,1,2022
220,0,5,21,1,571.0,382.0,1,2022
221,0,5,22,1,625.0,440.0,1,2022
222,0,5,23,4,663.0,428.0,1,2022
223,0,5,24,3,1280.0,432.0,1,2022
224,0,5,25,2,1240.0,443.0,1,2022
225,0,5,26,3,485.0,414.0,1,2022
226,0,5,27,3,442.0,489.0,1,2022
227,0,5,28,1,838.0,454.0,1,2022
228,0,5,29,2,1459.0,411.0,1,2022
229,0,5,30,4,759.0,418.0,1,2022
230,0,5,31,2,200.0,430.0,1,2022
231,0,5,32,3,1121.0,448.0,1,2022
232,0,5,33,2,992.0,444.0,1,2022
233,0,5,34,1,838.0,423.0,1,2022
234,0,5,35,3,500.0,409.0,1,2022
235,0,5,36,1,512.0,431.0,1,2022
236,0,5,37,1,1204.0,450.0,1,2022
237,0,5,38,1,972.0,401.0,1,2022
238,0,5,39,3,377.0,462.0,1,2022
239,0,5,40,2,127.0,423.0,1,2022
240,0,5,41,4,443.0,414.0,1,2022
241,0,5,42,3,1225.0,458.0,1,2022
242,0,5,43,1,298.0,471.0,1,2022
243,0,5,44,1,1188.0,412.0,1,2022
244,0,5,45,1,696.0,404.0,1,2022
245,0,5,46,4,825.0,471.0,1,2022
246,0,5,47,1,1378.0,425.0,1,2022
247,0,5,48,1,769.0,402.0,1,2022
248,0,5,49,4,380.0,470.0,1,2022
249,0,5,50,1,1121.0,498.0,1,2022
250,0,27,1,1,500.0,133.0,1,2022
251,0,27,2,1,395.0,91.0,1,2022
252,0,27,3,1,1401.0,117.0,1,2022
253,0,27,4,4,509.0,118.0,1,2022
254,0,27,5,3,560.0,118.0,1,2022
255,0,27,6,2,292.0,106.0,1,2022
256,0,27,7,4,1255.0,93.0,1,2022
257,0,27,8,1,400.0,100.0,1,2022
258,0,27,9,3,464.0,92.0,1,2022
259,0,27,10,2,570.0,131.0,1,2022
260,0,27,11,3,728.0,118.0,1,2022
261,0,27,12,2,417.0,114.0,1,2022
262,0,27,13,1,648.0,133.0,1,2022
263,0,27,14,1,854.0,138.0,1,2022
264,0,27,15,2,700.0,118.0,1,2022
265,0,27,16,3,637.0,112.0,1,2022
266,0,27,17,1,100.0,111.0,1,2022
267,0,27,18,4,379.0,114.0,1,2022
268,0,27,19,1,583.0,117.0,1,2022
269,0,27,20,1,341.0,103.0,1,2022
270,0,27,21,1,571.0,105.0,1,2022
271,0,27,22,1,625.0,116.0,1,2022
272,0,27,23,4,663.0,108.0,1,2022
273,0,27,24,3,1280.0,99.0,1,2022
274,0,27,25,2,1240.0,96.0,1,2022
275,0,27,26,3,485.0,114.0,1,2022
276,0,27,27,3,442.0,110.0,1,2022
277,0,27,28,1,838.0,123.0,1,2022
278,0,27,29,2,1459.0,104.0,1,2022
279,0,27,30,4,759.0,128.0,1,2022
280,0,27,31,2,200.0,113.0,1,2022
281,0,27,32,3,1121.0,110.0,1,2022
282,0,27,33,2,992.0,114.0,1,2022
283,0,27,34,1,838.0,110.0,1,2022
284,0,27,35,3,500.0,120.0,1,2022
285,0,27,36,1,512.0,128.0,1,2022
286,0,27,37,1,1204.0,105.0,1,2022
287,0,27,38,1,972.0,103.0,1,2022
288,0,27,39,3,377.0,112.0,1,2022
289,0,27,40,2,127.0,112.0,1,2022
290,0,27,41,4,443.0,126.0,1,2022
291,0,27,42,3,1225.0,97.0,1,2022
292,0,27,43,1,298.0,85.0,1,2022
293,0,27,44,1,1188.0,108.0,1,2022
294,0,27,45,1,696.0,104.0,1,2022
295,0,27,46,4,825.0,136.0,1,2022
296,0,27,47,1,1378.0,94.0,1,2022
297,0,27,48,1,769.0,108.0,1,2022
298,0,27,49,4,380.0,106.0,1,2022
299,0,27,50,1,1121.0,95.0,1,2022
300,1,1,1,1,500.0,578.0,2,2022
301,1,1,2,1,395.0,623.0,2,2022
302,1,1,3,1,1401.0,543.0,2,2022
303,1,1,4,4,509.0,576.0,2,2022
304,1,1,5,3,560.0,579.0,2,2022
305,1,1,6,2,292.0,615.0,2,2022
306,1,1,7,4,1255.0,565.0,2,2022
307,1,1,8,1,400.0,510.0,2,2022
308,1,1,9,3,464.0,612.0,2,2022
309,1,1,10,2,570.0,540.0,2,2022
310,1,1,11,3,728.0,579.0,2,2022
311,1,1,12,2,417.0,591.0,2,2022
312,1,1,13,1,648.0,557.0,2,2022
313,1,1,14,1,854.0,536.0,2,2022
314,1,1,15,2,700.0,582.0,2,2022
315,1,1,16,3,637.0,561.0,2,2022
316,1,1,17,1,100.0,547.0,2,2022
317,1,1,18,4,379.0,554.0,2,2022
318,1,1,19,1,583.0,533.0,2,2022
319,1,1,20,1,341.0,532.0,2,2022
320,1,1,21,1,571.0,579.0,2,2022
321,1,1,22,1,625.0,535.0,2,2022
322,1,1,23,4,663.0,607.0,2,2022
323,1,1,24,3,1280.0,582.0,2,2022
324,1,1,25,2,1240.0,555.0,2,2022
325,1,1,26,3,485.0,563.0,2,2022
326,1,1,27,3,442.0,637.0,2,2022
327,1,1,28,1,838.0,536.0,2,2022
328,1,1,29,2,1459.0,517.0,2,2022
329,1,1,30,4,759.0,553.0,2,2022
330,1,1,31,2,200.0,585.0,2,2022
331,1,1,32,3,1121.0,551.0,2,2022
332,1,1,33,2,992.0,529.0,2,2022
333,1,1,34,1,838.0,586.0,2,2022
334,1,1,35,3,500.0,550.0,2,2022
335,1,1,36,1,512.0,561.0,2,2022
336,1,1,37,1,1204.0,569.0,2,2022
337,1,1,38,1,972.0,574.0,2,2022
338,1,1,39,3,377.0,541.0,2,2022
339,1,1,40,2,127.0,600.0,2,2022
340,1,1,41,4,443.0,572.0,2,2022
341,1,1,42,3,1225.0,611.0,2,2022
342,1,1,43,1,298.0,536.0,2,2022
343,1,1,44,1,1188.0,581.0,2,2022
344,1,1,45,1,696.0,554.0,2,2022
345,1,1,46,4,825.0,495.0,2,2022
346,1,1,47,1,1378.0,580.0,2,2022
347,1,1,48,1,769.0,552.0,2,2022
348,1,1,49,4,380.0,615.0,2,2022
349,1,1,50,1,1121.0,577.0,2,2022
350,1,2,1,1,500.0,714.0,2,2022
351,1,2,2,1,395.0,694.0,2,2022
352,1,2,3,1,1401.0,688.0,2,2022
353,1,2,4,4,509.0,735.0,2,2022
354,1,2,5,3,560.0,718.0,2,2022
355,1,2,6,2,292.0,717.0,2,2022
356,1,2,7,4,1255.0,661.0,2,2022
357,1,2,8,1,400.0,707.0,2,2022
358,1,2,9,3,464.0,771.0,2,2022
359,1,2,10,2,570.0,719.0,2,2022
360,1,2,11,3,728.0,674.0,2,2022
361,1,2,12,2,417.0,743.0,2,2022
362,1,2,13,1,648.0,673.0,2,2022
363,1,2,14,1,854.0,783.0,2,2022
364,1,2,15,2,700.0,656.0,2,2022
365,1,2,16,3,637.0,705.0,2,2022
366,1,2,17,1,100.0,654.0,2,2022
367,1,2,18,4,379.0,725.0,2,2022
368,1,2,19,1,583.0,654.0,2,2022
369,1,2,20,1,341.0,646.0,2,2022
370,1,2,21,1,571.0,699.0,2,2022
371,1,2,22,1,625.0,640.0,2,2022
372,1,2,23,4,663.0,731.0,2,2022
373,1,2,24,3,1280.0,700.0,2,2022
374,1,2,25,2,1240.0,741.0,2,2022
375,1,2,26,3,485.0,657.0,2,2022
376,1,2,27,3,442.0,680.0,2,2022
377,1,2,28,1,838.0,661.0,2,2022
378,1,2,29,2,1459.0,819.0,2,2022
379,1,2,30,4,759.0,698.0,2,2022
380,1,2,31,2,200.0,726.0,2,2022
381,1,2,32,3,1121.0,683.0,2,2022
382,1,2,33,2,992.0,690.0,2,2022
383,1,2,34,1,838.0,718.0,2,2022
384,1,2,35,3,500.0,677.0,2,2022
385,1,2,36,1,512.0,700.0,2,2022
386,1,2,37,1,1204.0,744.0,2,2022
387,1,2,38,1,972.0,750.0,2,2022
388,1,2,39,3,377.0,720.0,2,2022
389,1,2,40,2,127.0,696.0,2,2022
390,1,2,41,4,443.0,743.0,2,2022
391,1,2,42,3,1225.0,655.0,2,2022
392,1,2,43,1,298.0,717.0,2,2022
393,1,2,44,1,1188.0,714.0,2,2022
394,1,2,45,1,696.0,651.0,2,2022
395,1,2,46,4,825.0,694.0,2,2022
396,1,2,47,1,1378.0,740.0,2,2022
397,1,2,48,1,769.0,691.0,2,2022
398,1,2,49,4,380.0,739.0,2,2022
399,1,2,50,1,1121.0,680.0,2,2022
400,1,3,1,1,500.0,464.0,2,2022
401,1,3,2,1,395.0,441.0,2,2022
402,1,3,3,1,1401.0,486.0,2,2022
403,1,3,4,4,509.0,475.0,2,2022
404,1,3,5,3,560.0,480.0,2,2022
405,1,3,6,2,292.0,465.0,2,2022
406,1,3,7,4,1255.0,470.0,2,2022
407,1,3,8,1,400.0,495.0,2,2022
408,1,3,9,3,464.0,466.0,2,2022
409,1,3,10,2,570.0,497.0,2,2022
410,1,3,11,3,728.0,422.0,2,2022
411,1,3,12,2,417.0,449.0,2,2022
412,1,3,13,1,648.0,493.0,2,2022
413,1,3,14,1,854.0,384.0,2,2022
414,1,3,15,2,700.0,424.0,2,2022
415,1,3,16,3,637.0,501.0,2,2022
416,1,3,17,1,100.0,462.0,2,2022
417,1,3,18,4,379.0,506.0,2,2022
418,1,3,19,1,583.0,445.0,2,2022
419,1,3,20,1,341.0,469.0,2,2022
420,1,3,21,1,571.0,507.0,2,2022
421,1,3,22,1,625.0,441.0,2,2022
422,1,3,23,4,663.0,535.0,2,2022
423,1,3,24,3,1280.0,419.0,2,2022
424,1,3,25,2,1240.0,443.0,2,2022
425,1,3,26,3,485.0,469.0,2,2022
426,1,3,27,3,442.0,457.0,2,2022
427,1,3,28,1,838.0,465.0,2,2022
428,1,3,29,2,1459.0,507.0,2,2022
429,1,3,30,4,759.0,445.0,2,2022
430,1,3,31,2,200.0,461.0,2,2022
431,1,3,32,3,1121.0,484.0,2,2022
432,1,3,33,2,992.0,477.0,2,2022
433,1,3,34,1,838.0,503.0,2,2022
434,1,3,35,3,500.0,485.0,2,2022
435,1,3,36,1,512.0,458.0,2,2022
436,1,3,37,1,1204.0,486.0,2,2022
437,1,3,38,1,972.0,438.0,2,2022
438,1,3,39,3,377.0,529.0,2,2022
439,1,3,40,2,127.0,420.0,2,2022
440,1,3,41,4,443.0,497.0,2,2022
441,1,3,42,3,1225.0,461.0,2,2022
442,1,3,43,1,298.0,437.0,2,2022
443,1,3,44,1,1188.0,476.0,2,2022
444,1,3,45,1,696.0,459.0,2,2022
445,1,3,46,4,825.0,479.0,2,2022
446,1,3,47,1,1378.0,450.0,2,2022
447,1,3,48,1,769.0,521.0,2,2022
448,1,3,49,4,380.0,499.0,2,2022
449,1,3,50,1,1121.0,463.0,2,2022
450,1,4,1,1,500.0,322.0,2,2022
451,1,4,2,1,395.0,310.0,2,2022
452,1,4,3,1,1401.0,290.0,2,2022
453,1,4,4,4,509.0,330.0,2,2022
454,1,4,5,3,560.0,307.0,2,2022
455,1,4,6,2,292.0,320.0,2,2022
456,1,4,7,4,1255.0,309.0,2,2022
457,1,4,8,1,400.0,360.0,2,2022
458,1,4,9,3,464.0,354.0,2,2022
459,1,4,10,2,570.0,335.0,2,2022
460,1,4,11,3,728.0,333.0,2,2022
461,1,4,12,2,417.0,344.0,2,2022
462,1,4,13,1,648.0,321.0,2,2022
463,1,4,14,1,854.0,337.0,2,2022
464,1,4,15,2,700.0,313.0,2,2022
465,1,4,16,3,637.0,319.0,2,2022
466,1,4,17,1,100.0,350.0,2,2022
467,1,4,18,4,379.0,326.0,2,2022
468,1,4,19,1,583.0,320.0,2,2022
469,1,4,20,1,341.0,330.0,2,2022
470,1,4,21,1,571.0,387.0,2,2022
471,1,4,22,1,625.0,370.0,2,2022
472,1,4,23,4,663.0,289.0,2,2022
473,1,4,24,3,1280.0,290.0,2,2022
474,1,4,25,2,1240.0,377.0,2,2022
475,1,4,26,3,485.0,316.0,2,2022
476,1,4,27,3,442.0,333.0,2,2022
477,1,4,28,1,838.0,345.0,2,2022
478,1,4,29,2,1459.0,376.0,2,2022
479,1,4,30,4,759.0,322.0,2,2022
480,1,4,31,2,200.0,372.0,2,2022
481,1,4,32,3,1121.0,326.0,2,2022
482,1,4,33,2,992.0,342.0,2,2022
483,1,4,34,1,838.0,322.0,2,2022
484,1,4,35,3,500.0,332.0,2,2022
485,1,4,36,1,512.0,352.0,2,2022
486,1,4,37,1,1204.0,310.0,2,2022
487,1,4,38,1,972.0,357.0,2,2022
488,1,4,39,3,377.0,321.0,2,2022
489,1,4,40,2,127.0,337.0,2,2022
490,1,4,41,4,443.0,337.0,2,2022
491,1,4,42,3,1225.0,375.0,2,2022
492,1,4,43,1,298.0,357.0,2,2022
493,1,4,44,1,1188.0,374.0,2,2022
494,1,4,45,1,696.0,334.0,2,2022
495,1,4,46,4,825.0,347.0,2,2022
496,1,4,47,1,1378.0,317.0,2,2022
497,1,4,48,1,769.0,352.0,2,2022
498,1,4,49,4,380.0,344.0,2,2022
499,1,4,50,1,1121.0,350.0,2,2022
500,1,5,1,1,500.0,395.0,2,2022
501,1,5,2,1,395.0,433.0,2,2022
502,1,5,3,1,1401.0,458.0,2,2022
503,1,5,4,4,509.0,420.0,2,2022
504,1,5,5,3,560.0,387.0,2,2022
505,1,5,6,2,292.0,463.0,2,2022
506,1,5,7,4,1255.0,392.0,2,2022
507,1,5,8,1,400.0,429.0,2,2022
508,1,5,9,3,464.0,378.0,2,2022
509,1,5,10,2,570.0,377.0,2,2022
510,1,5,11,3,728.0,426.0,2,2022
511,1,5,12,2,417.0,423.0,2,2022
512,1,5,13,1,648.0,446.0,2,2022
513,1,5,14,1,854.0,454.0,2,2022
514,1,5,15,2,700.0,406.0,2,2022
515,1,5,16,3,637.0,429.0,2,2022
516,1,5,17,1,100.0,357.0,2,2022
517,1,5,18,4,379.0,416.0,2,2022
518,1,5,19,1,583.0,421.0,2,2022
519,1,5,20,1,341.0,420.0,2,2022
520,1,5,21,1,571.0,361.0,2,2022
521,1,5,22,1,625.0,437.0,2,2022
522,1,5,23,4,663.0,377.0,2,2022
523,1,5,24,3,1280.0,381.0,2,2022
524,1,5,25,2,1240.0,461.0,2,2022
525,1,5,26,3,485.0,402.0,2,2022
526,1,5,27,3,442.0,416.0,2,2022
527,1,5,28,1,838.0,393.0,2,2022
528,1,5,29,2,1459.0,404.0,2,2022
529,1,5,30,4,759.0,365.0,2,2022
530,1,5,31,2,200.0,373.0,2,2022
531,1,5,32,3,1121.0,432.0,2,2022
532,1,5,33,2,992.0,404.0,2,2022
533,1,5,34,1,838.0,392.0,2,2022
534,1,5,35,3,500.0,366.0,2,2022
535,1,5,36,1,512.0,445.0,2,2022
536,1,5,37,1,1204.0,426.0,2,2022
537,1,5,38,1,972.0,397.0,2,2022
538,1,5,39,3,377.0,389.0,2,2022
539,1,5,40,2,127.0,374.0,2,2022
540,1,5,41,4,443.0,412.0,2,2022
541,1,5,42,3,1225.0,392.0,2,2022
542,1,5,43,1,298.0,408.0,2,2022
543,1,5,44,1,1188.0,401.0,2,2022
544,1,5,45,1,696.0,358.0,2,2022
545,1,5,46,4,825.0,462.0,2,2022
546,1,5,47,1,1378.0,407.0,2,2022
547,1,5,48,1,769.0,362.0,2,2022
548,1,5,49,4,380.0,410.0,2,2022
549,1,5,50,1,1121.0,434.0,2,2022
550,1,27,1,1,500.0,96.0,2,2022
551,1,27,2,1,395.0,118.0,2,2022
552,1,27,3,1,1401.0,88.0,2,2022
553,1,27,4,4,509.0,95.0,2,2022
554,1,27,5,3,560.0,98.0,2,2022
555,1,27,6,2,292.0,92.0,2,2022
556,1,27,7,4,1255.0,97.0,2,2022
557,1,27,8,1,400.0,89.0,2,2022
558,1,27,9,3,464.0,91.0,2,2022
559,1,27,10,2,570.0,92.0,2,2022
560,1,27,11,3,728.0,83.0,2,2022
561,1,27,12,2,417.0,76.0,2,2022
562,1,27,13,1,648.0,71.0,2,2022
563,1,27,14,1,854.0,113.0,2,2022
564,1,27,15,2,700.0,91.0,2,2022
565,1,27,16,3,637.0,95.0,2,2022
566,1,27,17,1,100.0,109.0,2,2022
567,1,27,18,4,379.0,112.0,2,2022
568,1,27,19,1,583.0,92.0,2,2022
569,1,27,20,1,341.0,88.0,2,2022
570,1,27,21,1,571.0,84.0,2,2022
571,1,27,22,1,625.0,106.0,2,2022
572,1,27,23,4,663.0,68.0,2,2022
573,1,27,24,3,1280.0,76.0,2,2022
574,1,27,25,2,1240.0,89.0,2,2022
575,1,27,26,3,485.0,94.0,2,2022
576,1,27,27,3,442.0,87.0,2,2022
577,1,27,28,1,838.0,72.0,2,2022
578,1,27,29,2,1459.0,110.0,2,2022
579,1,27,30,4,759.0,84.0,2,2022
580,1,27,31,2,200.0,89.0,2,2022
581,1,27,32,3,1121.0,103.0,2,2022
582,1,27,33,2,992.0,101.0,2,2022
583,1,27,34,1,838.0,92.0,2,2022
584,1,27,35,3,500.0,84.0,2,2022
585,1,27,36,1,512.0,87.0,2,2022
586,1,27,37,1,1204.0,89.0,2,2022
587,1,27,38,1,972.0,79.0,2,2022
588,1,27,39,3,377.0,105.0,2,2022
589,1,27,40,2,127.0,89.0,2,2022
590,1,27,41,4,443.0,78.0,2,2022
591,1,27,42,3,1225.0,67.0,2,2022
592,1,27,43,1,298.0,103.0,2,2022
593,1,27,44,1,1188.0,109.0,2,2022
594,1,27,45,1,696.0,89.0,2,2022
595,1,27,46,4,825.0,80.0,2,2022
596,1,27,47,1,1378.0,92.0,2,2022
597,1,27,48,1,769.0,74.0,2,2022
598,1,27,49,4,380.0,88.0,2,2022
